Sylvesteri;56;;;
Andréas;55;;;
Bao;55;;;
Eeliel;55;;;
Henric;55;;;
Hubert;55;;;
Miklas;55;;;
Urban;55;;;
Allani;54;;;
Dean;54;;;
Gunnari;54;;;
Hamid;54;;;
Jaani;54;;;
Jay;54;;;
Maksim;54;;;
Manfred;54;;;
Milan;54;;;
Pablo;54;;;
Thure;54;;;
Titus;54;;;
Vasili;54;;;
Aito;53;;;
Faisal;53;;;
Gordon;53;;;
Ingolf;53;;;
Jaan;53;;;
Jasim;53;;;
Kustavi;53;;;
Maria;53;;;
Maurice;53;;;
Nyyrikki;53;;;
Reijonpoika;53;;;
Rinaldo;53;;;
Saeed;53;;;
Tor-Erik;53;;;
Uuras;53;;;
Aadam;52;;;
Abdirizak;52;;;
Abukar;52;;;
Adan;52;;;
Ami;52;;;
Apollo;52;;;
Hashim;52;;;
Ilias;52;;;
Kasmir;52;;;
Khaled;52;;;
Marek;52;;;
Woldemar;52;;;
Arijoutsi;51;;;
Askonpoika;51;;;
Chris;51;;;
Emiel;51;;;
Kerkko;51;;;
Kuura;51;;;
Musa;51;;;
Velmeri;51;;;
Abed;50;;;
Ale;50;;;
Antoine;50;;;
Arman;50;;;
Armo;50;;;
Attila;50;;;
Elmar;50;;;
Kainpoika;50;;;
Lorentz;50;;;
Matheo;50;;;
Niiles;50;;;
Nikolaj;50;;;
Paavonpoika;50;;;
Pavel;50;;;
Runo;50;;;
Sharif;50;;;
Valtti;50;;;
Vinh;50;;;
Abd;49;;;
Asla;49;;;
Augustus;49;;;
Aukust;49;;;
Duy;49;;;
Evan;49;;;
Florian;49;;;
Fritz;49;;;
Havu;49;;;
Jarnonpoika;49;;;
Jeremiah;49;;;
Kare;49;;;
Karolus;49;;;
Mikke;49;;;
Pertteli;49;;;
Rashid;49;;;
Samueli;49;;;
Seth;49;;;
Sipi;49;;;
Ted;49;;;
Aabel;48;;;
Erasmus;48;;;
Heimer;48;;;
Hieu;48;;;
Jan-Mikael;48;;;
Jan-Peter;48;;;
Kostia;48;;;
Lassenpoika;48;;;
Lennard;48;;;
Mahad;48;;;
Marlon;48;;;
Maurinpoika;48;;;
Melvin;48;;;
Mitja;48;;;
Sebastien;48;;;
Sefanias;48;;;
Stuart;48;;;
Trygve;48;;;
Vilmeri;48;;;
Abdifatah;47;;;
Adil;47;;;
Alexanteri;47;;;
